bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,biome_num,chili,def,dist_seminat,ec,ei,elevation,es,et,gHM,gpp,le,pdsi,pet,ple,ro,site_id,soil,soil_carbon_b10,soil_clay_b10,soil_den_b10,soil_pH_b10,soil_sand_b10,soil_water_b10,srad,study_id,swe,topo_div,vap,vpd,vs,activity,bare,cropland,grass,moss,shrub,tree,urban,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance,log_visit_rate,log_vr_small,log_vr_large,author_id
81.0,125.0,37.0,7074.0,280.0,-56.0,336.0,-3.0,170.0,172.0,-8.0,589.0,71.0,22.0,31.0,210.0,80.0,94.0,191.0,8.0,174.0,340.3333333,360.5551275,0.988354546,0.028749049,855.0,0.484458276,153.2307692,0.64437598,3.359793626,470.1538462,-69.41666667,426.1538462,1307.769231,3.5,UIK,1143.416667,3.0,24.0,147.0,68.0,10.0,24.0,1630.166667,David_Crowder_Brassica_napus_USA_2013,11.83333333,0.135120332,751.6666667,65.41666667,253.6666667,0.6673834935,1.1523766545,74.45741079999999,18.481615814999998,0.0,1.717659528,1.1947347265000001,2.99620248,46.58333333,-116.9490333,Brassica napus,conventional,1.0,0.0,30.0,2013,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555,DavidCrowder
81.0,125.0,37.0,7026.0,281.0,-55.0,336.0,-2.0,170.0,172.0,-7.0,614.0,77.0,22.0,35.0,228.0,79.0,92.0,208.0,8.0,173.0,327.6666667,0.0,1.027170545,0.036489748,790.0,0.469133241,108.6764706,0.635577321,3.7448445,336.0294118,-72.16666667,359.2941176,1105.294118,5.166666667,UIP,1249.25,3.0,23.0,142.0,66.0,8.0,26.0,1616.75,David_Crowder_Brassica_napus_USA_2013,12.5,0.122077577,759.5833333,66.33333333,255.4166667,0.660158433,2.782717134,40.72647999,35.354508370000005,0.0,3.3547420475000003,8.664743959499999,9.116808498000001,46.72315,-116.9525167,Brassica napus,conventional,2.0,0.0,30.0,2013,sweep net,-2.70805020110221,-2.3025850929940455,-3.4011973816621555,DavidCrowder
86.0,124.0,37.0,6945.0,282.0,-47.0,329.0,4.0,173.0,177.0,-1.0,514.0,68.0,17.0,38.0,197.0,64.0,75.0,182.0,8.0,166.0,440.9166667,412.3105626,0.818536678,0.024126671,719.0,0.619277561,112.4642857,0.621907175,2.539200906,345.9642857,-148.4166667,399.75,1228.285714,1.5,winf1,822.5833333,3.0,24.0,141.0,67.0,11.0,26.0,1617.916667,David_Crowder_Brassica_napus_USA_2013,8.416666667,0.147153869,773.5833333,68.08333333,265.1666667,0.7142998885,0.611324942,75.96930849,17.545186465,0.0,2.3267647824999997,1.800550991,1.7468643265,46.76711667,-117.2727833,Brassica napus,conventional,1.0,0.0,30.0,2013,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555,DavidCrowder
137.0,97.0,80.0,366.0,198.0,77.0,121.0,136.0,132.0,142.0,132.0,1092.0,162.0,40.0,48.0,386.0,151.0,328.0,151.0,1.0,250.0,112.6666667,0.0,3.293911029,0.408594313,2691.0,0.058206892,218.1538462,0.400714099,7.471057067,684.8076923,1.916666667,344.9230769,1083.076923,6.0,CASTELLANOS,823.8333333,10.0,34.0,107.0,54.0,34.0,39.0,1880.083333,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,0.0,0.463497132,1348.333333,40.41666667,105.9166667,0.2985100425,0.10528345250000001,9.1242268585,39.394205279999994,0.0,20.269495024999998,30.761735299999998,0.34468330950000003,5.531797,-73.729151,Vaccinium meridionale,organic,0.0,14.0,80.0,2013,sweep net + focal observations,-1.742969305058623,-4.382026634673881,-1.6739764335716716,GuiomarNates
139.0,98.0,81.0,381.0,200.0,80.0,120.0,137.0,134.0,144.0,134.0,1183.0,175.0,41.0,49.0,424.0,155.0,414.0,155.0,1.0,253.0,87.0,0.0,3.27491823,0.385326142,2625.0,0.083436928,223.6071429,0.352768719,7.465270113,701.5,62.5,336.6785714,1056.0,9.5,GONZALEZ,871.5,10.0,31.0,92.0,53.0,35.0,40.0,1889.333333,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,0.0,0.44042474,1330.916667,39.75,106.9166667,0.2798960465,0.1957091275,17.864714550000002,40.8430776,0.0,17.96789145,22.910433724999997,0.217827376,5.571607,-73.7379,Vaccinium meridionale,organic,39.0,19.0,80.0,2013,sweep net + focal observations,-0.32158362412746233,-0.6931471805599453,-1.3862943611198906,GuiomarNates
126.0,95.0,79.0,380.0,186.0,67.0,119.0,125.0,126.0,131.0,121.0,1071.0,159.0,38.0,46.0,377.0,162.0,310.0,165.0,1.0,253.0,87.0,0.0,3.292689231,0.368157163,2829.0,0.098388439,294.6818182,0.293954521,7.408942465,927.9545455,62.5,387.6818182,1221.090909,9.5,JIMENEZ,871.5,10.0,34.0,110.0,52.0,35.0,39.0,1889.333333,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,0.0,0.407649159,1330.916667,39.75,106.9166667,0.27989541399999995,0.154104354,7.710441540500001,44.994564145,0.0,20.80800916,26.112217165,0.220663635,5.554149,-73.724777,Vaccinium meridionale,organic,13.0,56.0,80.0,2013,sweep net + focal observations,-0.1479201300766222,-1.742969305058623,-0.33897536683933144,GuiomarNates
128.0,95.0,79.0,347.0,188.0,69.0,119.0,127.0,124.0,133.0,124.0,1202.0,180.0,44.0,47.0,427.0,173.0,350.0,173.0,1.0,241.0,78.75,0.0,3.390722708,0.401379251,2806.0,0.07214636,315.1034483,0.403670996,7.550986663,985.3793103,111.8333333,407.862069,1275.896552,15.83333333,PENA,889.0,11.0,30.0,97.0,49.0,37.0,40.0,1919.333333,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,0.0,0.445735782,1273.333333,36.58333333,109.75,0.2712210875,0.241204798,19.19319908,41.048975005,0.0,17.60616744,21.7617203,0.1487333755,5.628739,-73.727764,Vaccinium meridionale,organic,1.0,7.0,80.0,2013,sweep net + focal observations,-2.3025850929940455,-3.6888794541139363,-2.3025850929940455,GuiomarNates
119.0,93.0,78.0,411.0,178.0,60.0,118.0,119.0,119.0,124.0,114.0,963.0,138.0,31.0,42.0,327.0,130.0,317.0,189.0,1.0,253.0,131.4166667,0.0,3.171441527,0.385602617,2834.0,0.077513991,239.9473684,0.347239584,7.337444937,756.1578947,10.58333333,373.5789474,1178.947368,3.833333333,SIERRA,698.0,9.0,27.0,102.0,52.0,38.0,38.0,1878.416667,Guiomar_Nates_Parra_Vaccinium_meridionale_Colombia_2013,0.0,0.527436137,1245.0,36.08333333,110.25,0.1526768775,0.044775273,9.626620154,41.624765005,0.0,22.185512075,26.375547214999997,0.1427805145,5.458649,-73.664724,Vaccinium meridionale,organic,4.0,23.0,80.0,2013,sweep net + focal observations,-1.0861897686695525,-2.772588722239781,-1.2039728043259361,GuiomarNates
194.0,116.0,72.0,1232.0,270.0,110.0,160.0,203.0,181.0,204.0,175.0,1032.0,150.0,36.0,42.0,393.0,132.0,325.0,160.0,7.0,239.0,468.5833333,0.0,1.947630935,0.078767922,1129.0,0.594664289,223.8,0.167121008,5.881732849,698.7,-486.0,533.4,1654.133333,6.75,C02,152.0833333,4.0,39.0,108.0,51.0,46.0,38.0,1910.916667,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.30068633,1761.583333,71.91666667,240.0833333,0.637774601,2.4361569165,3.987024514,33.725873655,0.0,23.8528388,35.912035255,0.085610221,-13.484167098999,-41.3119430541992,Coffea arabica,conventional,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363,JulianaHipolito
197.0,117.0,72.0,1218.0,274.0,113.0,161.0,206.0,184.0,207.0,178.0,941.0,148.0,28.0,50.0,386.0,99.0,354.0,116.0,2.0,247.0,535.5,0.0,1.906955606,0.103093279,1095.0,0.602049384,199.2777778,0.531540811,7.144431314,621.1944444,-505.5,522.4444444,1615.861111,5.75,C08,165.0,3.0,34.0,114.0,55.0,48.0,27.0,1927.0,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.158477381,1758.833333,76.33333333,240.4166667,0.6048727455,1.7453880685,14.658667144999999,38.476043525,0.0,26.8990882,17.038667015,1.0443030595,-13.2961111068726,-41.3819427490234,Coffea arabica,conventional,3.0,0.0,40.0,2013,sweep net,-2.5902671654458267,-2.3025850929940455,-3.6888794541139363,JulianaHipolito
197.0,116.0,72.0,1265.0,273.0,113.0,160.0,206.0,184.0,207.0,177.0,967.0,149.0,32.0,48.0,388.0,108.0,320.0,127.0,7.0,246.0,495.5833333,0.0,2.16957979,0.096431061,1093.0,0.438002426,265.6060606,0.261261761,6.540108222,826.5757576,-504.0,562.8787879,1742.121212,6.083333333,C09,158.25,6.0,38.0,110.0,51.0,43.0,36.0,1912.0,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.239426911,1762.75,73.91666667,239.75,0.630513972,1.5278582900000002,4.177817859,30.10685618,0.0,30.4445201,33.42625141,0.2143997845,-13.319167137146,-41.3258323669434,Coffea arabica,conventional,3.0,2.0,40.0,2013,sweep net,-2.0794415416798357,-2.3025850929940455,-2.5902671654458267,JulianaHipolito
201.0,118.0,71.0,1250.0,280.0,116.0,164.0,210.0,188.0,211.0,181.0,792.0,145.0,12.0,67.0,360.0,46.0,332.0,51.0,7.0,248.0,651.9166667,0.0,1.989583431,0.083064487,1070.0,0.618385725,236.9142857,0.236625955,5.877503271,724.9714286,-540.25,557.4,1704.857143,4.25,C14,180.8333333,4.0,37.0,114.0,50.0,45.0,26.0,1933.166667,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.203823045,1798.75,83.5,235.9166667,0.63033911,1.652143223,3.537180984,41.076235735,0.0,33.11711039,20.4772067,0.1109353145,-12.8619441986084,-41.522777557373,Coffea arabica,conventional,4.0,0.0,40.0,2013,sweep net,-2.3025850929940455,-2.0794415416798357,-3.6888794541139363,JulianaHipolito
201.0,117.0,72.0,1217.0,279.0,118.0,161.0,210.0,189.0,211.0,182.0,903.0,156.0,18.0,61.0,398.0,68.0,364.0,75.0,2.0,249.0,609.0833333,0.0,1.848859567,0.079038471,1015.0,0.610176372,220.5588235,0.108774111,5.591880184,685.4117647,-537.0833333,531.0882353,1641.558824,6.333333333,C17,180.0,4.0,34.0,112.0,54.0,46.0,33.0,1928.416667,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.249162272,1814.583333,81.91666667,234.9166667,0.624883743,2.0815576125,10.345678775,38.477109175,0.0,27.44580126,20.549631249999997,0.959834268,-13.0383329391479,-41.4249992370605,Coffea arabica,conventional,2.0,1.0,40.0,2013,sweep net,-2.5902671654458267,-2.5902671654458267,-2.995732273553991,JulianaHipolito
200.0,117.0,72.0,1204.0,278.0,116.0,162.0,208.0,187.0,210.0,181.0,899.0,153.0,19.0,60.0,392.0,71.0,359.0,80.0,2.0,251.0,546.75,100.0,1.953551404,0.116221576,1045.0,0.585127798,209.8611111,0.119820744,7.029595374,652.1666667,-526.75,527.0,1627.75,6.25,C18,179.5833333,4.0,34.0,111.0,54.0,46.0,29.0,1928.333333,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.290811628,1743.333333,74.83333333,242.5,0.602358483,2.714024777,15.977965509499999,35.552705455,0.0,25.39103934,19.77472039,0.1608521865,-13.0583333969116,-41.4152793884277,Coffea arabica,conventional,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363,JulianaHipolito
196.0,116.0,72.0,1266.0,273.0,112.0,161.0,205.0,183.0,206.0,176.0,926.0,147.0,27.0,50.0,380.0,96.0,348.0,113.0,2.0,250.0,567.0,0.0,1.91494577,0.076436582,1133.0,0.605782541,218.1842105,0.112014465,5.7690923,678.1315789,-512.9166667,534.3421053,1650.394737,5.416666667,C19,156.25,5.0,44.0,105.0,53.0,37.0,39.0,1922.333333,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.352502227,1785.916667,76.33333333,237.75,0.6191632425,1.6040471840000001,2.766156285,28.87306685,0.0,25.654186834999997,41.011308055,0.0562808265,-13.2494440078735,-41.3344459533691,Coffea arabica,conventional,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363,JulianaHipolito
189.0,116.0,71.0,1261.0,266.0,104.0,162.0,198.0,176.0,199.0,169.0,1010.0,148.0,33.0,44.0,398.0,123.0,323.0,150.0,2.0,246.0,497.4166667,0.0,1.557729753,0.056802436,1232.0,0.773835496,165.2285714,0.24138172,4.691821061,513.9142857,-487.25,524.1714286,1619.628571,6.333333333,O01,180.75,6.0,31.0,99.0,50.0,55.0,27.0,1934.916667,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.240527943,1662.5,71.91666667,252.6666667,0.654264353,3.6802146755000003,8.2983748295,40.18750462,0.0,26.46688416,20.499837,0.8580266754999999,-13.5094442367554,-41.460277557373,Coffea arabica,organic,2.0,0.0,40.0,2013,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363,JulianaHipolito
193.0,115.0,71.0,1268.0,269.0,109.0,160.0,202.0,179.0,203.0,173.0,1051.0,150.0,38.0,41.0,396.0,137.0,331.0,165.0,7.0,251.0,460.25,0.0,2.040036827,0.084341146,1154.0,0.535651023,224.1515152,0.351585329,6.110835923,698.2424242,-488.0,542.3333333,1678.909091,6.75,O03,156.3333333,4.0,38.0,103.0,49.0,43.0,34.0,1913.416667,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.334444046,1754.0,71.25,240.8333333,0.64054765,2.3502549564999997,1.9011241405,30.504455965,0.0,21.97741009,42.164862895,1.101830711,-13.4497222900391,-41.3047218322754,Coffea arabica,organic,2.0,0.0,40.0,2013,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363,JulianaHipolito
194.0,115.0,71.0,1264.0,270.0,110.0,160.0,204.0,181.0,204.0,174.0,1033.0,150.0,36.0,42.0,395.0,130.0,329.0,157.0,7.0,250.0,486.3333333,0.0,2.149503861,0.090766197,1177.0,0.479272978,256.4411765,0.272750616,6.419806196,797.3823529,-494.0,543.4705882,1682.176471,6.083333333,O04,154.1666667,4.0,38.0,113.0,50.0,44.0,36.0,1909.666667,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.308167756,1781.75,73.66666667,238.25,0.6407688005000001,2.2513614310000003,4.902857174,30.61494615,0.0,24.242629875,37.428646025,0.559559348,-13.4138889312744,-41.3152770996094,Coffea arabica,organic,0.0,1.0,40.0,2013,sweep net,-3.6888794541139363,-3.6888794541139363,-2.995732273553991,JulianaHipolito
192.0,115.0,72.0,1246.0,268.0,109.0,159.0,200.0,179.0,202.0,172.0,1029.0,148.0,37.0,42.0,392.0,132.0,328.0,158.0,7.0,248.0,511.0833333,0.0,1.964970992,0.079517804,1173.0,0.587343368,222.7837838,0.178545684,5.944520008,692.027027,-500.75,532.9459459,1647.459459,6.083333333,O06,159.8333333,4.0,40.0,106.0,52.0,41.0,38.0,1919.083333,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.217363715,1766.333333,75.16666667,239.4166667,0.6405069985,1.4330428895,5.051820602499999,28.97678325,0.0,22.974644515,41.47359414,0.089553344,-13.3680553436279,-41.3347206115723,Coffea arabica,organic,2.0,0.0,40.0,2013,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363,JulianaHipolito
197.0,117.0,72.0,1273.0,274.0,112.0,162.0,207.0,183.0,208.0,177.0,979.0,150.0,33.0,47.0,392.0,111.0,322.0,131.0,7.0,239.0,511.0833333,0.0,1.587893238,0.078963046,1056.0,0.788504706,159.4871795,0.177467108,5.722421764,495.8717949,-500.75,503.7435897,1555.948718,6.083333333,O08,159.8333333,3.0,42.0,100.0,54.0,42.0,37.0,1919.083333,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.354885101,1766.333333,75.16666667,239.4166667,0.606847334,2.209242745,5.892466112,39.08709275,0.0,26.84319241,25.917590660000002,0.043665547,-13.3613891601562,-41.3600006103516,Coffea arabica,organic,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363,JulianaHipolito
196.0,116.0,72.0,1295.0,272.0,111.0,161.0,205.0,182.0,206.0,175.0,999.0,150.0,34.0,45.0,392.0,118.0,325.0,141.0,7.0,249.0,506.5,0.0,1.97178726,0.101178487,1100.0,0.661246334,209.5,0.304440469,7.118720527,651.0555556,-498.4166667,531.4166667,1642.972222,6.083333333,O09,153.3333333,3.0,40.0,106.0,50.0,47.0,35.0,1913.083333,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.206177503,1793.833333,75.5,237.0,0.64063945,2.0945027190000003,4.5626459435,31.21811422,0.0,26.843886065,34.598150785,0.679921107,-13.352222442627,-41.3211097717285,Coffea arabica,organic,2.0,0.0,40.0,2013,sweep net,-2.995732273553991,-2.5902671654458267,-3.6888794541139363,JulianaHipolito
196.0,115.0,71.0,1274.0,272.0,112.0,160.0,206.0,183.0,207.0,176.0,995.0,150.0,34.0,45.0,390.0,117.0,324.0,139.0,7.0,253.0,506.5,0.0,2.068819487,0.106133608,1080.0,0.625391351,202.1470588,0.197046056,7.269285191,629.9117647,-498.4166667,525.5,1626.029412,6.083333333,O12,153.3333333,4.0,33.0,105.0,50.0,50.0,37.0,1913.083333,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.488260746,1793.833333,75.5,237.0,0.6406390909999999,3.448883485,2.1980325545,38.05439252,0.0,25.63314217,30.503145335,0.16240394,-13.3613891601562,-41.2922210693359,Coffea arabica,organic,0.0,2.0,40.0,2013,sweep net,-2.995732273553991,-3.6888794541139363,-2.5902671654458267,JulianaHipolito
198.0,115.0,72.0,1248.0,274.0,115.0,159.0,207.0,184.0,208.0,178.0,971.0,151.0,32.0,48.0,389.0,108.0,321.0,127.0,7.0,251.0,495.5833333,0.0,1.906445949,0.075610846,1074.0,0.628532806,205.1666667,0.182990178,5.688614423,638.1388889,-504.0,540.4444444,1670.305556,6.083333333,O14,158.25,3.0,36.0,110.0,53.0,46.0,29.0,1912.0,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.523050666,1762.75,73.91666667,239.75,0.6305138745000001,3.2041781680000003,2.8113972560000002,39.621387155,0.0,24.825372,29.431676735,0.059817998,-13.3216667175293,-41.2983322143555,Coffea arabica,organic,1.0,0.0,40.0,2013,sweep net,-3.6888794541139363,-2.995732273553991,-3.6888794541139363,JulianaHipolito
199.0,117.0,72.0,1262.0,277.0,115.0,162.0,208.0,186.0,209.0,179.0,900.0,151.0,21.0,56.0,386.0,79.0,353.0,90.0,2.0,247.0,494.75,0.0,1.802515631,0.069616716,1047.0,0.677222855,205.7179487,0.093542472,5.447549828,639.025641,-518.75,529.4615385,1634.384615,6.083333333,O18,177.0833333,3.0,38.0,105.0,53.0,42.0,29.0,1924.5,Juliana_Hipolito_Coffea_arabica_Brazil_2013,0.0,0.457835734,1683.166667,70.08333333,248.6666667,0.6026185675,2.526959073,2.259209371,42.820028275,0.0,26.619181570000002,25.68896429,0.050786192,-13.1483335494995,-41.3691673278809,Coffea arabica,organic,3.0,0.0,40.0,2013,sweep net,-2.5902671654458267,-2.3025850929940455,-3.6888794541139363,JulianaHipolito
226.0,85.0,57.0,1433.0,306.0,158.0,148.0,216.0,217.0,248.0,213.0,1596.0,504.0,3.0,102.0,944.0,23.0,271.0,76.0,1.0,246.0,465.8333333,0.0,2.031616997,0.406075769,870.0,0.403052702,235.0689655,0.416455656,6.958603284,728.7241379,13.58333333,489.9655172,1513.37931,125.8333333,skanda Nt,1087.333333,4.0,39.0,112.0,53.0,36.0,34.0,2313.75,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.231008291,2144.5,72.75,192.3333333,0.718459264,0.16257903950000002,0.8358307509999999,6.786202551500001,0.0,2.8160549059999997,87.56555259000001,1.833114137,12.21443,75.99288,Coffea canephora,conventional,5.0,0.0,135.0,2014,focal observations,-3.295836866004329,-3.1135153092103742,-4.90527477843843,SmithaKrishnan
224.0,84.0,57.0,1436.0,304.0,157.0,147.0,213.0,215.0,246.0,212.0,1689.0,540.0,4.0,104.0,1019.0,24.0,273.0,79.0,1.0,249.0,442.3333333,0.0,2.066559206,0.429440358,916.0,0.425226451,246.9655172,0.432100475,7.066964086,763.5517241,12.83333333,468.7241379,1446.862069,135.5,bharath,1273.666667,5.0,32.0,117.0,52.0,45.0,31.0,2317.5,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.254520535,2118.916667,69.08333333,191.4166667,0.714941913,0.084756671,0.640534809,4.1865908625,0.0,1.670012996,90.67909793,2.738286976,12.27235,75.92194,Coffea canephora,organic,32.0,0.0,135.0,2014,focal observations,-1.4395388756387029,-1.4087672169719492,-4.90527477843843,SmithaKrishnan
226.0,84.0,58.0,1398.0,305.0,161.0,144.0,216.0,218.0,248.0,214.0,2173.0,766.0,3.0,116.0,1450.0,23.0,288.0,83.0,1.0,241.0,436.25,0.0,1.890982618,0.136829971,863.0,0.999112168,155.2666667,0.558575153,5.607348584,481.2333333,18.41666667,451.5666667,1393.4,176.0833333,vasanti,1368.666667,2.0,34.0,119.0,52.0,40.0,36.0,2311.333333,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.16918169,2186.333333,77.0,189.3333333,0.698622356,0.5863634695,4.971448855,13.322171505,0.0,5.8690079515,54.178216559999996,21.072791659499998,12.14675,75.94505,Coffea canephora,organic,77.0,0.0,90.0,2014,focal observations,-0.15600424847658126,-0.1431008436406733,-4.499809670330265,SmithaKrishnan
227.0,84.0,57.0,1400.0,306.0,161.0,145.0,217.0,219.0,249.0,215.0,1990.0,685.0,3.0,113.0,1292.0,23.0,282.0,81.0,1.0,250.0,462.0833333,0.0,2.121858112,0.14739377,842.0,0.886505787,177.6388889,0.494213909,6.500239412,549.2222222,14.66666667,418.8888889,1291.666667,152.0833333,karumbaiah,1145.333333,3.0,38.0,124.0,55.0,35.0,33.0,2313.666667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.18791911,2181.583333,78.33333333,188.5833333,0.699097608,0.42288871149999996,7.4416879045,13.741554265,0.0,5.2171951735,69.979636685,3.1970372605,12.14531,75.9791,Coffea canephora,organic,23.0,0.0,135.0,2014,focal observations,-1.7697805625092797,-1.7272209480904839,-4.90527477843843,SmithaKrishnan
222.0,80.0,57.0,1337.0,299.0,160.0,139.0,211.0,216.0,243.0,210.0,2925.0,1034.0,4.0,119.0,2029.0,28.0,338.0,1719.0,1.0,239.0,340.5833333,0.0,2.915435766,0.957197053,893.0,0.029754672,329.0689655,0.453046203,10.50717132,1016.068966,-10.91666667,461.1034483,1423.172414,278.75,raja,2329.666667,5.0,29.0,118.0,48.0,48.0,34.0,2305.166667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.171181574,2184.5,65.5,205.8333333,0.6997465625,0.4597717925,2.698181151,9.9828944735,0.0,4.106465614999999,79.16597984500001,3.586707127,12.18323,75.76732,Coffea canephora,conventional,11.0,0.0,135.0,2014,focal observations,-2.507379505640059,-2.4203681286504293,-4.90527477843843,SmithaKrishnan
219.0,81.0,56.0,1405.0,299.0,155.0,144.0,208.0,212.0,241.0,207.0,2194.0,736.0,4.0,111.0,1420.0,26.0,302.0,1235.0,1.0,252.0,367.3333333,0.0,2.99820973,0.617832183,936.0,0.030169299,344.5,0.390963376,9.460206741,1066.0,13.5,484.2916667,1498.041667,229.9166667,subaiah,2023.833333,5.0,38.0,109.0,49.0,34.0,37.0,2316.083333,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.21066837,2160.416667,66.41666667,193.75,0.7017294645000001,0.2125446035,1.2344099025,5.625623047,0.0,1.8905702225,88.94995872000001,2.08596015,12.26894,75.82188,Coffea canephora,conventional,18.0,0.0,135.0,2014,focal observations,-2.0149030205422647,-1.960835799271989,-4.90527477843843,SmithaKrishnan
224.0,84.0,57.0,1414.0,304.0,158.0,146.0,214.0,216.0,247.0,213.0,1857.0,623.0,3.0,110.0,1173.0,23.0,279.0,79.0,1.0,246.0,463.25,0.0,2.123503132,0.437374482,878.0,0.363841375,257.1724138,0.39244163,7.247829559,796.1034483,16.25,468.8965517,1447.793103,138.6666667,bopanna,1116.333333,5.0,34.0,118.0,56.0,37.0,35.0,2314.833333,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.164856076,2158.916667,75.33333333,190.1666667,0.718381722,0.3128846225,2.9670737625,10.05347299,0.0,4.349188375500001,76.611013115,5.7062386765,12.17563,75.9716,Coffea canephora,conventional,4.0,0.0,135.0,2014,focal observations,-3.518980417318539,-3.295836866004329,-4.90527477843843,SmithaKrishnan
226.0,85.0,57.0,1408.0,306.0,159.0,147.0,216.0,217.0,248.0,214.0,1742.0,572.0,3.0,106.0,1074.0,23.0,275.0,78.0,1.0,251.0,479.4166667,0.0,2.146450667,0.424780402,877.0,0.363584556,252.65625,0.42016685,7.23705761,781.3125,12.58333333,481.78125,1486.78125,117.3333333,kushal org,993.9166667,5.0,37.0,114.0,53.0,37.0,35.0,2316.75,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.185496211,2160.666667,75.83333333,188.8333333,0.7184693015,0.236137666,2.7964800225,9.112358866000001,0.0,3.4414195254999997,82.67891158,1.7344286575,12.16945,76.00502,Coffea canephora,organic,6.0,0.0,135.0,2014,focal observations,-3.1135153092103742,-2.959364629383116,-4.90527477843843,SmithaKrishnan
222.0,84.0,57.0,1405.0,303.0,156.0,147.0,211.0,214.0,244.0,211.0,1654.0,522.0,4.0,103.0,988.0,24.0,271.0,79.0,1.0,246.0,415.4166667,0.0,2.835301577,0.871120663,924.0,0.039631219,324.3703704,0.405270368,10.24027931,1002.407407,13.83333333,463.8518519,1433.555556,162.6666667,BBtC org,1512.583333,5.0,28.0,113.0,51.0,47.0,34.0,2316.25,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.263420075,2109.833333,67.33333333,192.0,0.7151643285,0.0750746985,0.26978250849999996,2.9343464065,0.0,1.0856335525,93.561174005,2.071716993,12.28536,75.91512,Coffea canephora,organic,20.0,0.0,135.0,2014,focal observations,-1.9095425048844386,-1.8607523407150064,-4.90527477843843,SmithaKrishnan
219.0,83.0,56.0,1426.0,299.0,153.0,146.0,208.0,211.0,241.0,207.0,1710.0,540.0,4.0,103.0,1030.0,24.0,275.0,907.0,1.0,250.0,420.3333333,0.0,2.953627974,0.598731765,1065.0,0.028759248,336.1538462,0.409020394,9.352680712,1039.230769,17.08333333,486.7692308,1504.115385,156.75,muthanna,1486.5,7.0,32.0,114.0,52.0,44.0,35.0,2320.916667,Smitha_Krishnan_Coffea_canephora_India_2014,0.0,0.439322442,2142.916667,68.33333333,189.5,0.7152979095,0.13316364,0.244613897,2.973211821,0.0,0.8463693969999999,93.22554816499999,2.5709933455,12.29617,75.89725,Coffea canephora,organic,4.0,0.0,135.0,2014,focal observations,-3.518980417318539,-3.295836866004329,-4.90527477843843,SmithaKrishnan
